Id_venta,fecha_venta,id_producto,id_pais,unidades
40181,2023-07-24,23,KP,1
40182,2023-09-02,11,PK,19
40183,2023-12-20,15,TR,3
40184,2022-01-17,45,AF,14
40185,2024-10-12,7,VN,3
40186,2022-06-09,37,MN,1
40187,2024-03-12,20,YE,14
40188,2023-11-22,29,OM,5
40189,2023-04-17,14,MY,1
40190,2023-09-11,56,BN,17
40191,2024-07-10,17,JP,17
40192,2022-05-12,32,ID,3
40193,2022-01-06,20,SY,1
40194,2022-05-11,0,BT,11
40195,2024-07-19,37,IR,2
40196,2023-02-04,62,IR,2
40197,2024-09-10,27,AZ,5
40198,2024-04-07,60,LK,9
40199,2023-09-04,5,PK,17
40200,2024-06-05,11,SG,15
40201,2022-03-31,65,CN,2
40202,2023-12-20,15,TJ,3
40203,2024-03-09,62,KZ,16
40204,2023-07-10,40,YE,11
40205,2022-07-02,24,IL,5
40206,2023-12-10,46,TM,16
40207,2022-11-22,53,AF,13
40208,2023-01-07,56,BH,3
40209,2022-03-23,50,PK,5
40210,2022-03-14,6,QA,4
40211,2024-06-10,17,KP,5
40212,2024-03-31,0,LK,7
40213,2022-10-22,43,OM,1
40214,2023-03-01,64,NP,15
40215,2022-12-02,36,TH,1
40216,2023-09-24,32,TM,5
40217,2024-08-31,8,AF,15
40218,2022-11-20,48,TR,5
40219,2023-03-11,11,TH,2
40220,2024-04-19,41,KG,16
40221,2022-05-09,53,IQ,5
40222,2023-09-13,15,IL,16
40223,2023-04-16,19,SG,19
40224,2022-03-20,36,KW,3
40225,2023-09-20,19,IN,3
40226,2024-09-20,16,MM,2
40227,2024-09-21,65,SG,17
40228,2023-07-25,46,JO,4
40229,2022-07-25,64,TJ,15
40230,2024-10-19,60,PK,5
40231,2022-04-04,55,KW,1
40232,2022-07-23,17,AM,3
40233,2024-09-21,12,KP,5
40234,2023-05-07,56,KG,1
40235,2022-05-23,32,TR,3
40236,2022-05-01,20,BN,9
40237,2023-01-13,44,BH,3
40238,2023-08-01,13,ID,2
40239,2024-04-26,21,AE,4
40240,2023-12-01,12,AZ,6
40241,2023-04-04,13,TM,4
40242,2023-03-19,13,JP,15
40243,2024-01-23,28,CY,13
40244,2024-02-14,14,BH,17
40245,2022-06-25,4,NP,17
40246,2024-01-23,43,TH,12
40247,2022-11-27,28,AZ,2
40248,2022-05-07,41,BH,1
40249,2022-11-09,12,BD,17
40250,2024-10-14,3,AM,13
40251,2024-01-03,57,JP,5
40252,2024-09-17,59,KH,11
40253,2022-08-18,56,TJ,5
40254,2023-10-27,17,QA,15
40255,2022-02-28,12,MY,13
40256,2023-03-01,12,AF,10
40257,2023-12-12,32,KR,4
40258,2023-11-07,1,IN,14
40259,2024-12-23,13,AF,10
40260,2022-03-31,57,MN,4
40261,2022-06-03,2,TH,4
40262,2023-09-06,47,IR,14
40263,2023-09-29,62,TR,4
40264,2024-04-17,24,BN,1
40265,2022-05-01,29,PH,4
40266,2023-08-05,3,MY,16
40267,2022-06-05,15,NP,2
40268,2023-08-18,32,MV,7
40269,2023-01-20,25,TR,15
40270,2023-09-03,22,VN,1
40271,2022-04-29,60,UZ,13
40272,2023-02-20,41,CY,1
40273,2022-09-19,16,BN,17
40274,2023-11-01,7,BN,17
40275,2024-07-10,47,OM,5
40276,2023-12-11,5,IR,4
40277,2023-08-04,46,MV,16
40278,2022-06-24,33,IR,2
40279,2023-05-08,16,QA,15
40280,2022-02-11,1,AF,11
40281,2024-12-29,22,QA,17
40282,2022-10-31,49,MN,5
40283,2022-09-15,63,AZ,15
40284,2023-11-08,47,AE,5
40285,2024-09-25,14,IN,4
40286,2024-06-30,50,SG,14
40287,2023-06-18,30,TM,3
40288,2024-08-24,43,YE,5
40289,2023-04-06,11,IL,16
40290,2024-01-08,19,NP,1
40291,2022-07-31,60,TR,5
40292,2024-01-23,21,TH,17
40293,2023-09-06,6,TR,16
40294,2023-11-17,50,YE,15
40295,2024-08-14,53,OM,4
40296,2023-05-28,62,CY,2
40297,2024-04-12,43,KW,3
40298,2023-05-29,60,AE,1
40299,2022-04-18,37,TH,17
40300,2023-08-18,51,MY,3
40301,2022-04-26,12,TH,1
40302,2023-02-03,56,PK,6
40303,2023-07-20,38,BN,1
40304,2022-03-02,37,YE,2
40305,2024-03-04,62,NP,16
40306,2024-07-15,3,OM,9
40307,2022-05-22,43,KG,15
40308,2023-12-10,39,AZ,5
40309,2022-10-27,16,IR,4
40310,2023-02-09,49,IR,6
40311,2024-11-06,47,OM,4
40312,2023-03-02,24,UZ,17
40313,2023-06-11,0,AM,14
40314,2022-03-02,63,LB,17
40315,2022-02-06,64,BH,2
40316,2024-11-16,65,CN,1
40317,2022-12-30,25,QA,15
40318,2023-08-01,25,AZ,2
40319,2022-09-20,35,TH,16
40320,2024-07-22,10,MM,2
40321,2023-11-03,30,AE,4
40322,2022-08-09,0,YE,15
40323,2022-03-29,12,IN,15
40324,2023-07-18,43,IL,1
40325,2023-04-08,5,AM,10
40326,2022-06-26,54,VN,13
40327,2024-02-28,34,MN,1
40328,2024-09-25,55,TR,4
40329,2022-11-19,32,SY,2
40330,2024-04-23,2,JP,5
40331,2022-12-02,25,IN,2
40332,2024-03-26,3,BD,1
40333,2024-07-09,32,JP,2
40334,2024-06-30,19,VN,2
40335,2024-08-15,5,AZ,13
40336,2022-09-11,19,AF,3
40337,2024-01-05,28,YE,3
40338,2023-02-23,60,JP,1
40339,2022-08-07,61,KP,16
40340,2024-07-16,14,PK,5
40341,2024-04-04,11,TJ,8
40342,2024-10-17,47,KH,2
40343,2023-05-27,20,VN,10
40344,2024-03-16,11,LB,15
40345,2024-12-28,52,KW,8
40346,2024-12-26,18,AE,14
40347,2024-10-05,15,AE,1
40348,2022-10-03,49,KH,5
40349,2023-04-12,35,VN,11
40350,2024-04-11,35,BD,2
40351,2023-01-23,12,KH,20
40352,2024-12-15,48,UZ,15
40353,2023-01-09,37,KR,1
40354,2024-08-29,36,BT,9
40355,2024-09-17,4,MN,3
40356,2024-01-10,53,BT,4
40357,2022-07-29,30,JP,5
40358,2023-02-24,22,CY,7
40359,2023-08-30,19,SA,13
40360,2023-08-18,7,JP,15
40361,2022-12-09,61,PH,1
40362,2022-11-19,28,ID,16
40363,2023-05-11,32,IL,14
40364,2023-03-16,2,PH,15
40365,2024-10-15,39,IQ,13
40366,2024-03-22,26,KH,5
40367,2023-09-11,53,LA,1
40368,2024-03-17,26,AE,16
40369,2024-10-03,33,MN,17
40370,2024-04-08,20,BH,15
40371,2024-10-02,53,PK,8
40372,2023-06-20,21,TR,4
40373,2023-05-01,17,KP,17
40374,2024-08-18,15,CN,13
40375,2022-01-29,24,GE,19
40376,2024-07-16,47,BT,13
40377,2024-06-29,20,MM,4
40378,2023-02-18,51,TH,1
40379,2024-11-09,26,MY,5
40380,2023-09-27,0,SG,3
40381,2024-03-07,29,SY,14
40382,2022-11-24,51,PK,5
40383,2022-09-02,48,VN,3
40384,2024-05-16,36,KW,1
40385,2024-04-13,63,MY,15
40386,2022-10-12,7,MM,4
40387,2024-06-23,26,JP,17
40388,2022-09-19,34,KW,14
40389,2022-03-25,44,VN,2
40390,2023-05-29,65,NP,3
40391,2023-12-29,57,BN,4
40392,2024-03-19,49,KR,6
40393,2022-03-11,27,KW,17
40394,2022-08-23,24,SY,16
40395,2024-07-15,24,SA,13
40396,2024-01-17,63,AF,5
40397,2024-05-27,20,NP,3
40398,2024-11-11,9,IQ,4
40399,2023-08-26,7,AF,5
40400,2024-07-03,5,QA,2
40401,2024-08-02,58,JP,3
40402,2023-03-28,62,BD,2
40403,2024-07-01,51,KZ,2
40404,2022-02-18,32,SG,5
40405,2024-09-05,61,MY,17
40406,2024-11-26,27,ID,14
40407,2024-04-29,32,KG,1
40408,2023-02-07,31,PH,1
40409,2023-12-12,65,KW,1
40410,2024-11-27,53,SG,3
40411,2023-12-08,38,CN,17
40412,2024-09-12,62,KR,14
40413,2024-08-21,60,GE,4
40414,2024-10-18,10,AM,13
40415,2022-01-25,8,OM,4
40416,2022-04-30,12,IN,13
40417,2024-10-01,47,KP,14
40418,2022-05-21,13,KR,1
40419,2023-10-18,11,IN,5
40420,2023-01-08,21,IQ,6
40421,2023-04-14,24,PH,17
40422,2024-07-12,43,KP,4
40423,2022-01-07,50,LK,6
40424,2023-03-22,30,NP,10
40425,2022-04-28,18,SA,16
40426,2024-09-28,13,KW,6
40427,2023-04-30,10,SY,4
40428,2023-07-14,57,IL,4
40429,2023-06-18,32,BT,13
40430,2022-11-07,60,JO,16
40431,2022-09-23,35,KP,3
40432,2024-10-25,28,LK,1
40433,2024-03-17,9,KR,15
40434,2022-07-09,25,LB,13
40435,2023-11-25,37,MM,15
40436,2024-02-21,58,PH,16
40437,2024-03-16,12,IR,16
40438,2024-02-29,44,IL,13
40439,2023-06-18,18,IQ,16
40440,2024-01-25,55,PK,3
40441,2022-05-17,8,SA,13
40442,2023-03-23,39,SG,5
40443,2024-10-20,42,MM,2
40444,2023-08-30,2,OM,6
40445,2023-12-22,57,OM,3
40446,2024-09-25,64,SA,16
40447,2023-08-01,35,KW,5
40448,2024-07-15,21,TR,4
40449,2024-09-13,18,OM,17
40450,2024-05-13,26,VN,10
40451,2022-10-22,16,UZ,1
40452,2023-03-30,49,LA,15
40453,2023-11-21,37,KW,13
40454,2023-02-14,25,BN,14
40455,2022-01-29,49,BT,2
40456,2023-05-28,9,AF,17
40457,2023-07-20,0,MN,17
40458,2023-04-16,51,BN,2
40459,2022-02-12,61,IL,20
40460,2022-03-06,34,KP,4
40461,2023-06-04,18,KP,7
40462,2023-09-19,50,SA,4
40463,2023-10-13,50,AE,15
40464,2024-03-31,22,TH,13
40465,2024-07-13,23,CN,3
40466,2024-09-13,64,TJ,10
40467,2023-09-04,45,CN,16
40468,2024-01-06,59,KR,3
40469,2022-07-06,53,NP,5
40470,2024-08-09,10,TR,5
40471,2024-03-06,42,NP,1
40472,2023-04-10,41,SY,13
40473,2023-05-26,50,IR,4
40474,2023-04-18,32,BN,7
40475,2023-08-29,26,YE,15
40476,2023-12-04,4,JP,4
40477,2022-08-02,46,TR,2
40478,2023-03-27,34,BH,2
40479,2024-08-23,42,PH,15
40480,2024-10-26,38,IR,1
40481,2022-09-14,60,KZ,3
40482,2022-01-12,58,AZ,5
40483,2023-02-09,54,SA,4
40484,2022-10-23,3,KG,1
40485,2023-11-28,27,IR,5
40486,2023-04-30,4,JO,14
40487,2023-03-17,33,OM,6
40488,2024-06-09,57,TH,8
40489,2022-11-15,24,JO,5
40490,2023-04-16,15,LK,4
40491,2022-04-11,51,TM,15
40492,2024-12-06,42,MY,1
40493,2023-08-16,25,AM,7
40494,2022-02-13,3,YE,9
40495,2024-09-28,24,KH,1
40496,2023-01-24,51,IQ,2
40497,2023-02-13,39,KP,5
40498,2023-04-22,31,OM,1
40499,2023-06-13,60,TR,6
40500,2023-02-21,54,BD,16
40501,2022-08-19,24,PH,14
40502,2022-06-04,47,TH,3
40503,2023-07-08,13,SA,4
40504,2022-05-01,24,JO,3
40505,2024-11-07,56,AM,9
40506,2024-05-04,9,GE,4
40507,2023-03-04,0,AE,3
40508,2024-02-04,13,CY,14
40509,2023-11-02,23,KR,2
40510,2023-06-23,17,SG,7
40511,2022-07-31,43,CY,14
40512,2024-03-30,33,SA,14
40513,2023-10-27,1,IL,13
40514,2023-11-23,8,SA,14
40515,2022-02-23,3,AM,13
40516,2022-01-02,51,BD,17
40517,2023-11-17,21,PK,15
40518,2022-07-08,42,LA,3
40519,2023-02-09,46,KW,16
40520,2024-04-29,29,TH,3
40521,2022-07-13,45,BH,6
40522,2024-03-22,6,KH,2
40523,2024-06-04,44,CN,5
40524,2023-10-17,15,MM,4
40525,2022-10-08,45,JO,5
40526,2023-04-22,52,IR,5
40527,2024-09-17,9,AM,15
40528,2023-01-20,42,LB,2
40529,2023-03-12,22,AM,13
40530,2023-04-28,27,LB,13
40531,2022-01-05,49,KH,16
40532,2024-10-27,29,IR,2
40533,2024-05-07,36,AZ,2
40534,2024-04-18,58,MM,10
40535,2024-07-07,64,AZ,17
40536,2023-04-10,22,LK,16
40537,2023-03-03,51,MN,13
40538,2024-08-23,13,OM,14
40539,2024-07-05,9,LK,4
40540,2022-02-21,39,SG,3
40541,2024-06-06,20,SG,3
40542,2022-11-22,21,MV,16
40543,2022-06-30,59,ID,1
40544,2024-06-09,13,IQ,4
40545,2022-07-21,35,LA,17
40546,2023-11-24,24,PK,10
40547,2022-07-11,50,PH,3
40548,2022-03-22,40,ID,17
40549,2022-08-21,7,CY,3
40550,2022-06-12,50,UZ,2
40551,2022-09-06,43,BH,16
40552,2023-12-22,26,AE,1
40553,2024-09-05,6,AF,10
40554,2022-02-25,57,CN,4
40555,2024-12-07,54,KG,5
40556,2023-11-13,65,KP,1
40557,2024-11-10,37,AF,19
40558,2023-04-22,23,TM,11
40559,2024-05-04,33,LB,1
40560,2022-08-11,35,TR,2
40561,2023-02-08,53,KH,1
40562,2024-11-21,38,IN,3
40563,2024-04-09,42,IL,15
40564,2023-02-08,21,IQ,20
40565,2022-05-06,50,KH,1
40566,2024-11-28,56,LA,17
40567,2023-08-30,58,LA,16
40568,2022-07-14,27,MM,4
40569,2024-08-03,61,BT,5
40570,2023-10-24,28,KZ,3
40571,2024-02-26,6,AZ,10
40572,2022-10-25,44,IR,16
40573,2024-04-15,43,AM,6
40574,2023-05-24,30,SG,3
40575,2022-08-05,3,UZ,5
40576,2022-06-20,23,KZ,11
40577,2022-05-26,64,TJ,11
40578,2023-05-19,9,AF,2
40579,2022-11-01,45,AZ,3
40580,2024-05-15,54,BN,3
40581,2023-09-12,33,TH,4
40582,2024-06-23,25,IL,16
40583,2024-12-03,60,NP,1
40584,2023-12-28,49,SG,3
40585,2024-08-27,44,IR,15
40586,2022-11-14,5,BT,4
40587,2022-08-26,47,JP,15
40588,2022-09-23,34,BT,2
40589,2024-05-04,2,KW,4
40590,2022-11-01,36,PH,16
40591,2022-06-10,58,MN,11
40592,2023-01-31,23,CN,18
40593,2022-05-11,8,KZ,1
40594,2023-02-14,17,JP,4
40595,2022-07-02,53,KG,4
40596,2024-07-28,45,AM,7
40597,2022-10-18,49,PK,2
40598,2024-08-01,20,IQ,5
40599,2022-12-27,22,BD,1
40600,2022-07-06,33,NP,2
40601,2023-01-28,53,SA,20
40602,2024-12-03,4,KP,6
40603,2022-05-13,34,SA,16
40604,2023-07-04,44,PH,2
40605,2022-02-09,32,TH,17
40606,2022-02-14,1,JO,5
40607,2022-10-04,9,UZ,5
40608,2022-12-11,41,MV,15
40609,2022-02-19,50,AE,11
40610,2022-09-30,65,SA,16
40611,2023-05-23,1,MV,5
40612,2023-07-14,34,IL,1
40613,2022-08-17,57,QA,15
40614,2023-12-08,32,KG,14
40615,2024-01-21,58,KH,1
40616,2023-07-27,62,LA,14
40617,2024-12-13,55,NP,1
40618,2022-10-12,44,TH,13
40619,2024-04-08,13,JO,3
40620,2022-06-29,46,TH,15
40621,2023-05-21,2,MV,2
40622,2023-12-29,30,PK,17
40623,2024-11-02,61,SA,3
40624,2022-06-23,63,TJ,14
40625,2023-06-07,31,AE,13
40626,2024-04-12,6,BD,2
40627,2023-02-26,14,AZ,3
40628,2023-06-01,52,AF,14
40629,2024-10-16,56,JO,4
40630,2022-09-15,43,KP,4
40631,2023-07-31,2,IN,13
40632,2024-07-21,20,BN,3
40633,2023-10-19,14,CN,3
40634,2022-12-16,44,JP,1
40635,2022-12-22,23,NP,15
40636,2024-03-08,40,JP,20
40637,2022-06-16,22,AE,4
40638,2024-12-05,19,VN,2
40639,2023-08-05,20,TR,5
40640,2022-08-25,61,KR,1
40641,2024-08-19,5,UZ,2
40642,2024-09-30,36,IR,4
40643,2022-03-24,33,SY,1
40644,2022-01-01,36,QA,5
40645,2024-01-16,40,BN,5
40646,2024-07-22,26,TH,3
40647,2023-04-10,47,JP,13
40648,2022-05-17,7,CY,2
40649,2022-12-27,63,IR,5
40650,2023-05-30,51,UZ,11
40651,2024-04-27,11,KZ,16
40652,2024-11-06,65,QA,20
40653,2024-10-03,53,BN,6
40654,2024-04-05,40,VN,1
40655,2022-10-11,22,SY,9
40656,2022-03-12,47,LA,13
40657,2022-03-30,43,SA,3
40658,2022-06-08,10,KH,1
40659,2024-10-13,63,MV,3
40660,2023-09-30,38,TJ,1
40661,2024-03-01,14,TM,1
40662,2024-10-19,34,LA,5
40663,2022-03-21,49,TH,1
40664,2023-09-10,30,AF,15
40665,2024-02-29,35,KW,5
40666,2022-11-04,48,SG,6
40667,2023-07-31,27,KW,3
40668,2023-04-12,34,PK,15
40669,2022-08-10,61,SY,3
40670,2022-05-12,29,TM,2
40671,2024-03-19,33,MN,1
40672,2023-03-05,36,JP,15
40673,2024-08-05,48,AF,2
40674,2024-10-20,12,IN,16
40675,2023-08-18,43,KP,5
40676,2024-02-03,3,IN,5
40677,2023-09-23,57,SA,5
40678,2023-05-07,5,PH,2
40679,2024-09-29,32,IQ,16
40680,2022-10-08,33,AE,1
40681,2022-08-13,20,BD,17
40682,2023-07-09,10,SG,15
40683,2022-05-25,23,AF,5
40684,2023-11-14,7,KH,4
40685,2023-05-04,41,VN,14
40686,2024-03-21,15,MY,1
40687,2022-10-24,7,TR,14
40688,2024-02-22,12,MN,2
40689,2023-10-27,11,KP,16
40690,2022-04-10,48,LA,15
40691,2022-07-20,6,TR,16
40692,2022-07-10,29,AF,5
40693,2023-06-18,27,MM,4
40694,2024-11-22,47,KW,1
40695,2024-05-30,61,BH,13
40696,2024-04-30,11,BD,15
40697,2022-03-09,42,AF,2
40698,2022-12-24,21,SG,4
40699,2023-11-29,33,TJ,17
40700,2022-06-07,18,IR,3
40701,2024-09-20,37,CN,3
40702,2022-02-18,54,CN,16
40703,2023-11-16,33,AE,4
40704,2024-01-06,44,JP,14
40705,2022-04-18,38,BT,7
40706,2023-02-27,55,LK,17
40707,2023-02-26,57,YE,13
40708,2022-07-12,37,LB,1
40709,2023-12-10,50,ID,4
40710,2022-06-10,21,AE,15
40711,2023-04-04,19,SG,8
40712,2022-11-28,60,KG,15
40713,2022-12-13,26,UZ,14
40714,2022-10-21,36,OM,14
40715,2024-11-17,0,ID,13
40716,2023-11-16,55,AE,2
40717,2024-02-23,16,SG,16
40718,2023-10-30,24,KZ,4
40719,2022-02-17,49,UZ,9
40720,2024-11-24,39,SA,1
40721,2024-09-28,65,KG,2
40722,2022-08-30,3,TH,3
40723,2024-11-05,25,KG,8
40724,2022-03-11,49,CN,17
40725,2023-08-22,23,LB,15
40726,2023-04-21,5,AZ,15
40727,2023-02-17,20,LB,5
40728,2024-04-23,23,SY,3
40729,2022-10-09,55,LA,4
40730,2023-03-02,37,YE,7
40731,2024-01-30,28,IR,2
40732,2023-03-08,25,KR,14
40733,2022-04-21,13,YE,15
40734,2022-02-05,12,PK,5
40735,2023-10-25,61,AM,2
40736,2024-07-01,41,KW,13
40737,2022-04-16,64,LK,3
40738,2024-02-10,35,TH,5
40739,2023-08-05,6,OM,1
40740,2023-03-08,65,MM,2
40741,2023-11-13,36,BD,13
40742,2022-04-14,22,TH,2
40743,2024-01-29,12,CN,5
40744,2023-02-12,17,KW,5
40745,2023-02-12,0,KH,2
40746,2024-07-17,59,NP,6
40747,2023-08-23,31,NP,3
40748,2024-08-11,51,NP,13
40749,2022-07-03,60,LK,2
40750,2024-02-16,1,AE,3
40751,2023-06-19,24,QA,15
40752,2022-04-02,32,MM,1
40753,2024-06-09,52,BD,2
40754,2022-12-06,26,AM,10
40755,2024-03-08,8,MN,3
40756,2022-07-30,13,ID,2
40757,2023-03-25,59,PH,14
40758,2023-09-05,0,LK,10
40759,2023-07-25,45,SG,4
40760,2024-04-29,48,MY,14
40761,2023-09-13,13,PH,17
40762,2024-06-22,31,MV,3
40763,2022-01-02,33,MY,2
40764,2023-10-17,35,TH,3
40765,2024-07-08,63,LA,17
40766,2024-08-03,61,LK,1
40767,2022-10-05,63,IR,15
40768,2024-03-24,45,IL,1
40769,2024-06-07,22,IL,15
40770,2022-08-18,6,IR,5
40771,2024-12-25,9,GE,7
40772,2024-08-04,39,YE,3
40773,2024-05-14,16,IL,16
40774,2022-03-15,41,KG,7
40775,2023-11-25,63,MY,11
40776,2022-02-03,31,MY,1
40777,2024-02-26,53,IR,13
40778,2023-12-22,9,BD,4
40779,2023-09-27,45,UZ,13
40780,2023-04-17,1,PH,4
40781,2022-10-01,21,BD,13
40782,2023-03-17,25,ID,15
40783,2024-12-18,48,GE,5
40784,2023-09-23,39,KG,16
40785,2023-03-16,9,PK,4
40786,2022-02-17,30,SA,1
40787,2023-11-30,8,JO,2
40788,2023-08-21,23,MN,11
40789,2022-07-15,52,TR,17
40790,2023-10-12,56,OM,4
40791,2024-04-02,38,BH,5
40792,2022-07-25,23,MM,13
40793,2023-05-26,51,ID,1
40794,2023-06-18,1,MN,13
40795,2022-01-20,21,MV,20
40796,2024-04-08,46,PH,17
40797,2024-05-21,19,KZ,13
40798,2022-02-19,51,SA,1
40799,2022-10-03,37,OM,13
40800,2024-07-16,11,BH,15
40801,2023-11-23,59,OM,16
40802,2022-04-07,51,KZ,5
40803,2023-10-26,12,CN,13
40804,2022-07-29,28,AZ,3
40805,2024-12-30,28,IR,3
40806,2023-09-28,18,GE,4
40807,2022-01-30,18,BD,5
40808,2023-02-04,62,JP,16
40809,2023-08-17,51,IN,3
40810,2024-03-10,5,SG,4
40811,2024-07-22,1,IN,1
40812,2024-10-11,36,AE,14
40813,2024-01-26,24,SY,15
40814,2023-02-11,11,LK,17
40815,2024-04-16,56,KW,7
40816,2024-08-16,17,TM,14
40817,2024-11-09,49,IR,3
40818,2023-12-13,18,IN,3
40819,2022-07-15,0,KP,13
40820,2023-07-24,5,TR,14
40821,2022-03-08,8,TJ,1
40822,2023-06-01,40,KG,1
40823,2022-05-26,64,KH,4
40824,2023-07-09,33,KH,1
40825,2023-09-17,41,UZ,13
40826,2023-12-04,11,IQ,5
40827,2022-02-06,33,MM,1
40828,2022-02-07,0,MV,17
40829,2024-11-18,20,IL,15
40830,2024-06-02,19,SA,3
40831,2024-01-01,63,YE,4
40832,2023-07-31,60,IQ,2
40833,2022-04-24,38,OM,5
40834,2024-12-12,14,BN,16
40835,2022-06-04,63,YE,4
40836,2023-09-29,65,LA,19
40837,2022-07-18,38,AF,2
40838,2023-09-21,4,OM,14
40839,2024-12-07,31,BH,17
40840,2022-09-14,63,TM,2
40841,2023-08-19,30,OM,1
40842,2022-01-26,19,PH,2
40843,2023-12-29,36,MV,18
40844,2022-06-10,21,SA,1
40845,2024-12-19,55,TM,5
40846,2023-09-06,35,MV,15
40847,2024-06-22,24,NP,6
40848,2024-05-11,13,KZ,2
40849,2022-03-12,9,LK,3
40850,2023-09-13,41,AE,7
40851,2024-07-15,51,VN,5
40852,2022-12-03,52,AF,3
40853,2023-03-10,60,IL,3
40854,2022-12-10,54,MM,19
40855,2022-09-28,12,IQ,4
40856,2022-10-13,16,IN,16
40857,2024-04-28,53,MV,19
40858,2022-01-20,47,KH,5
40859,2024-08-14,22,OM,9
40860,2023-09-09,10,KP,2
40861,2024-09-04,30,TH,5
40862,2022-11-02,11,VN,17
40863,2022-01-08,56,BT,4
40864,2023-09-07,14,IQ,15
40865,2022-10-10,61,ID,14
40866,2022-04-30,44,TM,14
40867,2023-07-31,10,TR,1
40868,2024-10-18,17,GE,8
40869,2022-06-23,8,PK,1
40870,2022-06-26,25,QA,12
40871,2023-09-17,22,PH,2
40872,2022-03-29,6,TM,14
40873,2022-06-02,53,SA,1
40874,2022-01-02,25,IL,3
40875,2023-04-14,46,JP,19
40876,2022-04-25,24,BT,2
40877,2023-02-08,55,TJ,2
40878,2023-03-27,53,LA,14
40879,2022-01-21,3,BN,13
40880,2024-11-22,0,UZ,3
40881,2022-12-03,12,SA,17
40882,2024-09-19,22,AM,4
40883,2022-08-21,4,AE,5
40884,2024-12-10,61,AM,4
40885,2022-05-01,10,SG,8
40886,2024-11-14,38,MN,4
40887,2023-04-16,51,AE,5
40888,2024-12-18,59,KH,4
40889,2023-05-28,40,PH,15
40890,2022-06-10,60,SG,16
40891,2022-04-23,20,TH,5
40892,2022-02-23,26,IN,6
40893,2024-12-11,42,TJ,14
40894,2022-05-27,44,TJ,13
40895,2024-10-15,52,AF,16
40896,2022-11-14,46,TH,16
40897,2023-04-18,16,BH,16
40898,2023-07-03,38,IQ,5
40899,2022-01-05,25,KP,3
40900,2022-07-12,44,MM,17
40901,2024-03-28,6,AE,16
40902,2024-02-16,11,CN,2
40903,2023-06-16,54,QA,4
40904,2022-12-03,0,JP,5
40905,2024-03-18,1,VN,9
40906,2023-06-20,20,AZ,1
40907,2022-08-07,55,TR,6
40908,2023-11-27,23,MY,2
40909,2022-12-26,36,SY,1
40910,2023-05-07,23,ID,8
40911,2023-02-14,2,LB,15
40912,2024-02-13,37,CN,1
40913,2023-12-08,24,OM,3
40914,2022-11-13,13,BT,15
40915,2022-04-15,14,BD,2
40916,2024-10-14,22,PK,3
40917,2023-03-29,14,SG,1
40918,2023-08-11,54,VN,9
40919,2024-07-02,50,LA,17
40920,2023-04-05,14,KG,15
40921,2022-05-23,60,BT,6
40922,2023-10-18,10,IN,2
40923,2022-09-02,1,MN,4
40924,2022-09-15,37,AF,13
40925,2023-01-09,31,JO,14
40926,2023-05-09,30,LA,16
40927,2023-12-06,12,BN,4
40928,2023-03-22,1,KZ,5
40929,2022-10-26,56,KG,4
40930,2024-01-19,65,KR,17
40931,2023-11-13,17,AM,4
40932,2023-06-20,54,ID,1
40933,2023-02-11,23,IQ,1
40934,2022-10-14,2,KP,17
40935,2024-01-21,7,MM,15
40936,2023-04-15,30,KR,9
40937,2023-02-01,46,MM,4
40938,2022-01-02,24,KZ,5
40939,2024-09-11,26,KH,4
40940,2023-10-04,12,LK,14
40941,2022-06-02,46,AZ,7
40942,2023-04-30,40,MM,17
40943,2024-04-13,34,BH,15
40944,2023-07-15,24,IL,1
40945,2022-03-06,31,BN,14
40946,2022-12-07,8,IR,7
40947,2023-08-06,41,TJ,14
40948,2024-10-25,15,KW,3
40949,2022-04-07,65,LK,7
40950,2022-06-28,23,UZ,3
40951,2023-11-26,12,LB,13
40952,2022-12-04,61,CY,16
40953,2023-03-01,61,AF,4
40954,2022-10-10,33,SY,16
40955,2024-11-25,52,BD,5
40956,2024-04-15,48,AF,3
40957,2022-08-02,44,SA,4
40958,2023-03-15,41,YE,3
40959,2022-06-07,38,AF,6
40960,2022-04-22,60,BH,9
40961,2023-11-26,30,UZ,7
40962,2024-06-01,20,LB,10
40963,2024-03-11,56,KP,4
40964,2022-06-30,10,SG,15
40965,2023-01-05,24,MV,5
40966,2022-06-26,58,KP,15
40967,2024-10-11,45,ID,3
40968,2023-01-17,3,TM,3
40969,2022-05-22,28,IQ,8
40970,2022-03-17,30,CY,16
40971,2024-08-05,46,BH,3
40972,2022-12-04,34,TR,15
40973,2023-01-23,16,MM,5
40974,2022-12-15,24,AE,5
40975,2023-06-12,61,IQ,3
40976,2023-07-17,19,AZ,2
40977,2022-04-01,21,BN,2
40978,2024-09-25,15,AZ,1
40979,2023-08-07,47,UZ,16
40980,2024-07-07,17,PK,3
40981,2024-11-08,34,LK,12
40982,2024-11-02,13,BD,14
40983,2024-08-14,2,AM,13
40984,2023-06-26,43,VN,17
40985,2023-07-02,15,KH,5
40986,2023-07-04,61,TH,17
40987,2022-11-04,9,IL,1
40988,2024-05-31,49,PK,3
40989,2022-03-03,47,GE,10
40990,2024-06-01,27,LB,13
40991,2023-07-17,3,KP,5
40992,2023-04-23,24,UZ,5
40993,2023-02-28,59,KZ,4
40994,2022-09-07,11,SG,5
40995,2022-06-10,3,GE,3
40996,2022-11-09,17,BH,16
40997,2022-01-21,41,AM,4
